1,BDM,Plot_id,TubeNo,NUMBERWORKERS,NUMBERQUEENS,NUMBERMALES,NUMBERLARVAE,NUMBERCOCOONS,IDENTIFIER,GENUSID,SPECIESID,DATEIDENTIFICATION,CONFIRMEDID,SPECIESIDFINAL,COMMENTSID,BARCODELABEL,PREPARATION,SPECIFICAUTHOROFRECORD,SPECIFYEVENT,PROJECT,DIGITIZEDBY,DIGITIZEDDATE,X24,identified,COMMENTSqc,TypeOfSample,TypeOfOpen,Categorie,mixedForest,X,Y,lat,lon,FixTimeGPS,bio1_tmean_8110,bio2_dr_8110,bio1_tmean_8110_8111,bio2_dr_8110_8111,bio5_tmaxw_8110,bio6_tminc_8110,bio7_tar_8110,bio8_twetq_8110,bio9_tdryq_8110,bio10_twarmq_8110,bio11_tcoldq_8110,bio12_p_8110,bio13_pwet_8110,bio14_pdry_8110,bio15_ps_8110,bio16_pwetq_8110,bio17_pdryq_8110,bio18_pwarmq_8110,bio19_pcoldq_8110,mnt25,slope25,topo,south,gt_ch_100,LU18_46cl,LC18_27cl,propArea,region,el_mean,el_median,el_stdev,el_min,el_max,el_range,MAT_mean,MAT_median,TAR_mean,TAR_median,Tmin_mean,Tmin_median,Tmax_mean,Tmax_median,BDM_id,Date,Sample_date,SoilTemp,SoilTempAnomaly,Grass,Forb,Shrub,Bare,Litter,Moss,Plot_id_orig,SoilTempSiteMean,geometry,nPlots,el_plot,slope_plot
1084,533190,210103,9992341,NA,NA,NA,NA,NA,TS,Manica,Mani_rubi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manica,NA,soil,pasture,Autre,0,533825.9311,190596.0302,46.864509,6.571582,NA,504,825,3357,60217,1836,-622,2458,226,34,1255,-118,157590,14929,11208,789,42768,35787,38459,39508,1441,11.19271,73,42,19,242,21,0.75387091,Jura,1405.22846,1409,23.71865169,1327,1457,130,49,49,256,256,-68,-68,188,188,21,20190826,26.08.2019,16.6,0.229166667,3,3,0,3,1,1,210103,16.37083333,"c(731545.613868672, 5919985.90458035)",25,1442,8.879045486
816,527158,270100,9992342,NA,NA,NA,NA,NA,TS,Formica,Form_rufi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,meadow,Autre,0,527511.703,158711.9294,46.577025,6.493811,31.07.19 08:04,1051,720,2849,67112,2472,-55,2527,1707,608,1890,371,97495,9669,6397,1353,26647,19949,25779,22790,491.6,10.15264,-13,39,8,201,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
891,497142,390100,9992343,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,497365.4301,142054.3701,46.423232,6.104252,16.08.19 10:18,547,633,2848,59468,1776,-446,2222,263,1264,1296,-67,192800,19645,13798,1149,55308,43113,43265,50236,1433,7.058187,-186,2,19,242,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
619,503142,380602,9992345,15,NA,NA,NA,NA,Salata,Temnothorax,Temn_nyla,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,NA,ForetMixe,59,503318.1175,142777.967,46.430627,6.181535,NA,814,779,3097,64733,2232,-283,2515,455,364,1625,166,126440,13124,8663,1305,37309,28269,28387,32730,670.3,5.993954,-9,2,3,301,41,0.188346144,Low,627.154911,622,26.27536093,582,706,124,97,97,263.5,263.5,-23.5,-23.5,240,240,38,20190817,17.08.2019,16,-1.196,1,1,2,2,5,2,380602,17.196,"c(688126.109524255, 5849624.74270716)",25,669,5.574277878
812,527158,270108,9992347,NA,NA,NA,NA,NA,TS,Lasius,Lasi_nige,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,pasture,Autre,0,527685.7184,158144.0527,46.571935,6.49617,NA,1060,716,2834,67160,2479,-46,2525,1717,618,1900,379,100431,9925,6592,1292,27251,20773,26398,23597,474.5,3.468185,-15,39,3,221,21,0.634587628,Low,488.1319764,484,16.51872677,465,537,72,105.5,105.5,266,266,-16.5,-16.5,248.5,248.5,27,20190731,31.07.2019,21.9,1.2625,3,3,0,2,0,0,270108,20.6375,"c(723151.428238345, 5872482.09418119)",25,471,3.670163155
361,533182,220901,9992348,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,lisiere,6,533184.5288,182841.0332,46.794682,6.564305,02.08.19 08:01,943,788,3034,67114,2392,-207,2599,547,514,1775,256,100238,9454,6757,965,26808,21398,25945,25099,503.7,10.61084,-29,3,8,301,41,0.021677531,Low,525.7249022,527,11.10058048,488,557,69,102,102,263,263,-19,-19,243.5,243.5,22,20190802,02.08.2019,17.9,-1.94,1,2,4,1,2,2,220901,19.84,"c(730717.910212658, 5908624.93184465)",25,500,18.54630089
485,581134,41200,9992349,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,NA,PrairieSeche,0,581347.7926,134489.7728,46.36278,7.197189,08.08.19 10:03,395,822,3455,57743,1683,-695,2378,1112,-82,1112,-206,188606,18700,12596,1251,54900,41472,54900,46013,1788.4,29.45317,32,92,3,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
520,533166,260100,9992351,NA,NA,NA,NA,NA,TS,Formica,Form_prat,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,meadow,Autre,0,533154.0611,166302.1739,46.645896,6.566319,NA,1004,749,2934,67074,2439,-114,2553,1660,564,1840,322,96970,9409,5896,1539,27241,19345,27036,21575,591.9,2.93937,26,43,3,121,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
918,515166,300103,9992497,NA,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,pasture,Autre,0,515419.365,165907.1865,46.64033,6.334736,NA,578,739,3098,61191,1885,-501,2386,280,1308,1345,-51,180412,18820,12892,1140,51136,39988,40609,48495,1328,7.463235,33,5,19,301,41,0.361724224,Jura,1288.146325,1294,25.98983207,1174,1341,167,58.5,58.5,258,258,-59,-59,199,199,30,20190725,25.07.2019,,,3,2,0,2,0,2,300103,NaN,"c(705180.784114398, 5883561.49778865)",25,1324,14.85959053
770,545190,190105,9992498,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,pasture,Autre,0,545133.4286,190752.8032,46.866949,6.719874,NA,735,814,3189,64270,2136,-416,2552,387,288,1535,87,125634,12157,8926,811,33911,27963,31506,31194,709,7.124929,-2,73,19,301,42,0.20682425,Low,629.0956123,652,71.86085861,466,752,286,97.5,97.5,262.5,262.5,-23.5,-23.5,239,239,19,20190730,30.07.2019,24.5,5.533333333,5,2,0,1,0,1,190105,18.96666667,"c(748054.207973028, 5920382.89891577)",24,709,11.42042732
546,539174,250301,9992499,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,CulturePerm,0,539047.1587,174295.7111,46.718371,6.642238,NA,938,806,3087,67094,2399,-212,2611,1595,504,1771,253,101624,9694,6204,1428,28379,20602,28158,22811,606.2,2.102673,0,49,3,223,21,0.023738108,Low,620.8901961,615,19.5979116,589,668,79,96.04017377,96.5,264,264,-25.04276216,-24.5,238.8220506,239,25,20190809,09.08.2019,21.1,0.836,4,2,0.1,2,1,0,250301,20.264,"c(739407.527352944, 5896226.00640518)",25,601,6.060515404
933,515166,300100,9992500,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,515767.5247,166019.0585,46.64138,6.339263,25.07.19 07:18,583,742,3104,61349,1893,-499,2392,284,1315,1353,-46,179418,18691,12845,1132,50825,39796,40409,48183,1299.7,0.979776,12,26,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
438,57781263,420100,9992501,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,578088.9463,126235.6785,46.288422,7.155228,05.08.19 10:45,320,739,3240,57179,1561,-720,2281,1033,-161,1033,-275,209074,21260,14154,1381,62155,45068,62155,49814,1931.2,6.545342,10,0,3,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
771,545190,190504,9992502,10,NA,1,NA,NA,Salata,Temnothorax,Temn_nyla,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,NA,ForetFeuillus,100,545806.02,190377.0791,46.863625,6.72874,30.07.19 09:59,789,820,3173,65287,2215,-370,2585,425,346,1601,130,118436,11319,8416,830,31880,26062,30006,29858,612.8,12.65408,26,64,19,301,41,0.467741102,Low,629.0956123,652,71.86085861,466,752,286,97.5,97.5,262.5,262.5,-23.5,-23.5,239,239,19,20190730,30.07.2019,17.2,-1.766666667,1,1,3,1,4,2,190504,18.96666667,"c(749037.504826306, 5919841.69307555)",24,624,19.08966637
765,545190,190105,9992503,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,pasture,Autre,0,545133.2659,190752.426,46.866946,6.719871,NA,735,814,3189,64270,2136,-416,2552,387,288,1535,87,125634,12157,8926,811,33911,27963,31506,31194,709,7.124929,-2,73,19,301,42,0.20682425,Low,629.0956123,652,71.86085861,466,752,286,97.5,97.5,262.5,262.5,-23.5,-23.5,239,239,19,20190730,30.07.2019,24.5,5.533333333,5,2,0,1,0,1,190105,18.96666667,"c(748054.207973028, 5920382.89891577)",24,709,11.42042732
340,533182,220102,9992504,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,crop,Autre,0,533748.0655,182625.3771,46.792798,6.571718,02.08.19 06:52,937,790,3037,67063,2385,-215,2600,542,508,1768,251,98492,9190,6630,1002,26207,20862,25766,24389,514,4.844218,-3,20,3,221,21,0.810545448,Low,525.7249022,527,11.10058048,488,557,69,102,102,263,263,-19,-19,243.5,243.5,22,20190802,02.08.2019,18.7,-1.14,3,3,0,1,3,0,220102,19.84,"c(731543.244018588, 5908314.40971761)",25,508,5.165633678
544,533166,261501,9992505,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,ZoneConstruite,0,533172.5451,166046.5068,46.643598,6.566598,NA,997,751,2942,67013,2432,-121,2553,1652,557,1833,317,98637,9579,5967,1538,27694,19688,27465,21924,605.4,2.10621,34,43,3,221,21,0.054516207,Low,591.3564935,592,7.464343164,564,612,48,98.99091134,99,264.9248902,265,-22.91899648,-23,241.427999,241.5,26,20190811,11.08.2019,20.5,0.208333333,3,3,0,2,0,0,261501,20.29166667,"c(730985.565418499, 5884093.13816686)",24,594,3.46374321
489,581134,41101,9992510,NA,NA,NA,NA,NA,TS,Formica,Form_rufa,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,NA,pierrier,0,581506.6703,134779.0859,46.365387,7.199242,NA,379,815,3445,57505,1660,-706,2366,1093,-99,1093,-220,183946,18247,12281,1251,53553,40461,53553,44876,2012,51.61597,153,83,17,421,51,0.053769306,Alps,1772.179104,1733,114.6126976,1602,2090,488,30.5,30.5,267,267,-93.5,-93.5,173.5,173.5,4,20190808,08.08.2019,12,-3.05,3,1,0,4,0,2,41101,15.05,"c(801414.862406768, 5839097.119424)",24,1977,54.46474838
533,533166,260102,9992512,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,meadow,Autre,0,533610.4455,165889.6603,46.64223,6.57234,NA,1008,746,2924,67076,2442,-108,2550,1664,568,1845,327,101263,9864,6078,1540,28425,20223,28161,22464,586.4,2.425664,4,94,3,221,21,0.734313457,Low,591.3564935,592,7.464343164,564,612,48,98.99091134,99,264.9248902,265,-22.91899648,-23,241.427999,241.5,26,20190811,11.08.2019,24,3.708333333,2,2,4,2,0,0,260102,20.29166667,"c(731634.503715785, 5883867.68694655)",24,581,3.272351503
346,533182,220101,9992515,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,crop,Autre,0,533676.7671,182196.8237,46.788936,6.570846,NA,922,793,3050,66922,2367,-232,2599,530,492,1751,238,99106,9268,6679,991,26412,21031,25850,24601,535.7,4.326935,20,7,8,221,21,0.810545448,Low,525.7249022,527,11.10058048,488,557,69,102,102,263,263,-19,-19,243.5,243.5,22,20190802,02.08.2019,22.2,2.36,5,2,0,1,0,0,220101,19.84,"c(731464.242495436, 5907690.11899968)",25,530,1.216461182
1125,533190,210114,9992516,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_scab,10/27/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,533032.1564,189931.7509,46.858454,6.561268,26.08.19 07:42,510,799,3301,59957,1825,-597,2422,231,41,1258,-110,157697,14943,11328,779,42780,35904,38422,39519,1420.8,10.62679,48,78,19,242,47,0.75387091,Jura,1405.22846,1409,23.71865169,1327,1457,130,49,49,256,256,-68,-68,188,188,21,20190826,26.08.2019,16.2,-0.170833333,2,4,2,2,1,0.1,210114,16.37083333,"c(730393.838287551, 5919009.65123197)",25,1423,15.17402077
1110,533190,210100,9992526,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,transect,pasture,Autre,0,533357.7629,190057.7782,46.85962,6.56552,NA,512,812,3325,60214,1837,-606,2443,232,43,1262,-110,157557,14941,11290,780,42733,35857,38431,39508,1413.1,9.361166,51,59,19,242,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
1227,509166,360901,9992527,NA,NA,NA,NA,NA,TS,Manica,Mani_rubi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manica,NA,soil,NA,lisiere,0,509831.1491,166684.8562,46.646594,6.261597,NA,620,768,3117,62728,1957,-506,2463,302,1360,1403,-21,167265,17247,11993,1106,47257,37454,37756,45007,1125.2,3.311784,8,13,19,301,41,0.042058657,Jura,1120.233918,1121,16.43440087,1062,1168,106,67.5,67.5,258,258,-50,-50,208,208,36,20190828,28.08.2019,15.8,-1.192,2,3,1,2,3,2,360901,16.992,"c(697033.570159597, 5884573.60152645)",25,1141,15.39394569
1130,533190,210105,9992531,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_scab,10/27/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,533152.8106,190763.0166,46.865944,6.562729,NA,523,792,3279,60112,1837,-580,2417,241,56,1274,-97,159398,15062,11359,786,43275,36253,38834,39956,1369.8,6.226802,2,44,19,242,21,0.75387091,Jura,1405.22846,1409,23.71865169,1327,1457,130,49,49,256,256,-68,-68,188,188,21,20190826,26.08.2019,15.8,-0.570833333,4,2,0,2,0,2,210105,16.37083333,"c(730560.538420927, 5920219.15321441)",25,1377,9.576210976
943,545150,120301,9992532,NA,NA,NA,NA,NA,TS,Solenopsis,Sole_fuga,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,NA,soil,pasture,CulturePerm,100,545932.1563,149978.0037,46.500197,6.735156,NA,1018,720,2874,66459,2422,-82,2504,1849,571,1849,347,125572,12420,7545,1546,34827,25878,34827,27634,585.4,13.24222,-58,95,3,121,11,0.067939567,Low,708.035668,716,48.39000013,573,792,219,92.7692223,97.5,268.0862365,268.5,-31.05726865,-27,236.8369127,241.5,12,20190813,13.08.2019,19.5,0.691666667,4,2,1,2,0,0,120301,18.80833333,"c(749755.41677023, 5860871.50698352)",24,591,11.4281044
NA,563190,160112,9992533,NA,NA,NA,NA,NA,TS,Solenopsis,Sole_fuga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,NA,soil,crop,Autre,0,563339.6631,190224.2944,46.863449,6.958728,NA,989,867,3177,69311,2531,-197,2728,1852,559,1852,276,95393,9610,5461,1761,27857,19425,27857,20123,440.8,0.167054,0,64,4,221,21,0.829610056,Low,437.3816489,437,4.872778648,426,450,24,106,106,265,265,-16,-16,249,249,16,20190904,04.09.2019,18.1,0.152380952,2,4,0,1,2,1,160112,17.94761905,"c(774637.406074457, 5919807.07317672)",22,442,9.127575874
NA,527174,240603,9992534,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_rugi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,ForetMixe,42,527395.9916,173907.7416,46.713713,6.4899,03.09.19 06:54,899,778,3039,66099,2325,-234,2559,520,462,1721,228,105802,9821,7483,985,28281,22663,27366,25943,633.2,7.656628,16,39,3,301,41,0.216290839,Low,624.2417369,628,17.69400073,579,661,82,96.5,96.5,262.5,262.5,-23.5,-23.5,239,239,24,20190903,03.09.2019,14.9,-1.712,0,0,0,3,4,1,240603,16.612,"c(722459.667996929, 5895459.24739631)",25,649,4.720921993
1258,515158,310609,9992535,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,ForetMixe,98,515691.5441,158210.5146,46.571127,6.339701,27.08.19 09:44,568,689,2982,60332,1844,-466,2310,278,1294,1328,-52,166080,17907,11541,1283,47957,36693,37480,44772,994.1,28.86717,-13,78,3,301,41,0.355841046,Jura,1123.067194,1135,120.3658431,828,1326,498,67.63312822,65,260.1937915,259.5,-51.38996511,-54,208.8622942,205.5,31,20190827,27.08.2019,16.5,1.048,0,0,0,1,5,0,310609,15.452,"c(705734.602764587, 5872348.75908062)",25,1002,27.18967438
1158,581150,80111,9992538,8,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_scab,10/27/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,581679.7105,150586.0271,46.507601,7.200866,NA,557,990,3696,62803,2003,-675,2678,1331,92,1331,-90,144521,15009,9586,1643,44812,30238,44812,33213,1274.9,22.36525,-113,79,3,242,21,0.540403412,Alps,1273.713728,1268,57.74913801,1173,1426,253,59,59,267.5,267.5,-65.5,-65.5,202.5,202.5,8,20190825,25.08.2019,16.8,0.26,3,4,0,0,0.1,0.1,80111,16.54,"c(801597.519807729, 5862076.57915747)",25,1280,17.50086594
1102,533190,210100,9992541,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,transect,pasture,Autre,0,533003.3612,190082.6965,46.859809,6.560869,26.08.19 07:33,513,822,3344,60413,1845,-613,2458,232,44,1266,-111,158422,14994,11357,781,42993,36064,38577,39701,1440.8,5.27434,58,7,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
304,539190,200105,9992542,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_scab,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,539582.0204,190491.6571,46.864118,6.647093,NA,509,754,3204,59169,1785,-568,2353,236,40,1249,-104,138475,13500,9703,860,37974,31109,33867,34906,1285,11.44845,121,71,19,301,41,0.192717349,Jura,1227.157895,1249,86.08079935,990,1350,360,61.07607212,58.5,258.037159,257.5,-57.05416964,-59.5,200.841772,197.5,20,20190724,24.07.2019,,,3,3,3,1,3,1,200105,NaN,"c(739953.984826338, 5919926.95581938)",25,1298,9.463832855
758,563126,20901,9992543,NA,NA,NA,NA,NA,TS,Solenopsis,Sole_fuga,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solenopsis,NA,soil,pasture,lisiere,0,563445.5255,125890.1575,46.284676,6.965222,NA,1016,872,3254,66706,2478,-202,2680,1844,596,1844,334,105538,11492,6497,1942,33921,21450,33921,22355,388,0.487839,-6,9,6,221,21,0.045027603,Low,378.3511943,379,9.401487125,350,417,67,111.5,111.5,275,275,-16.5,-16.5,259.5,259.5,2,20190815,15.08.2019,21.2,1.90952381,4,2,0,1,0,0,20901,19.29047619,"c(775364.278238143, 5826087.5527596)",21,365,3.128416538
633,503142,380403,9992688,6,NA,NA,NA,NA,Salata,Temnothorax,Temn_nyla,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,NA,ForetConifere,0,503417.5029,142339.7231,46.426699,6.182919,NA,847,788,3101,65255,2282,-258,2540,481,399,1665,192,122171,12712,8311,1329,36139,27264,27387,33506,622.1,5.638218,-9,26,3,301,41,0.145395722,Low,627.154911,622,26.27536093,582,706,124,97,97,263.5,263.5,-23.5,-23.5,240,240,38,20190817,17.08.2019,16.4,-0.796,1,0.1,3,2,4,2,380403,17.196,"c(688285.399388914, 5848995.15442376)",25,627,10.63004589
1261,515158,310506,9992689,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,ForetFeuillus,73,515788.4458,158449.2711,46.573287,6.340922,27.08.19 07:36,489,672,2966,59156,1731,-535,2266,218,1205,1234,-123,165974,17913,11520,1289,47946,36625,37402,44796,1056.6,27.36367,16,60,19,301,41,0.294486245,Jura,1123.067194,1135,120.3658431,828,1326,498,67.63312822,65,260.1937915,259.5,-51.38996511,-54,208.8622942,205.5,31,20190827,27.08.2019,15.4,-0.052,0,1,1,3,3,0,310506,15.452,"c(705870.043015963, 5872694.54558175)",25,1052,22.4764061
NA,569198,170301,9992690,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,CulturePerm,0,569742.922,198370.5186,46.937056,7.042173,NA,999,791,2992,68921,2488,-157,2645,1856,567,1856,292,101400,10477,5946,1670,29594,20807,29594,21929,517.1,4.160921,16,43,8,221,21,0.004680086,Low,537.8954635,536,23.62035888,483,597,114,100.603877,101,264,264,-21.39612298,-21,242.603877,243,17,20190905,05.09.2019,16.8,-0.52,5,0,1,0,0,0,170301,17.32,"c(783970.287911776, 5931835.65573103)",25,511,6.135233879
523,533166,260104,9992691,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,pasture,Autre,0,533400.1739,166167.0686,46.644705,6.569553,NA,1002,750,2936,67051,2437,-116,2553,1658,562,1838,321,100075,9726,6027,1537,28096,19983,27857,22223,594.9,0.986506,18,18,3,122,46,0.734313457,Low,591.3564935,592,7.464343164,564,612,48,98.99091134,99,264.9248902,265,-22.91899648,-23,241.427999,241.5,26,20190811,11.08.2019,20.8,0.508333333,4,2,0,1,0,1,260104,20.29166667,"c(731319.976627829, 5884271.40557282)",24,593,2.718456984
1350,521150,320100,9992692,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,meadow,Autre,0,521833.5237,149938.6053,46.49746,6.421221,23.08.19 08:28,1021,761,2958,67226,2473,-100,2573,630,578,1861,340,107189,10466,7571,1062,29136,23224,26823,26427,504.3,8.168587,19,94,3,221,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
1156,581150,80114,9992693,3,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_sabu,10/27/2019,NA,NA,and yellow Lasius,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,581448.7347,150193.5343,46.504064,7.197872,NA,575,1013,3724,63510,2043,-677,2720,1357,113,1357,-77,142317,14910,9484,1691,44405,29643,44405,32394,1195.5,15.47619,-126,61,3,242,21,0.540403412,Alps,1273.713728,1268,57.74913801,1173,1426,253,59,59,267.5,267.5,-65.5,-65.5,202.5,202.5,8,20190825,25.08.2019,16.6,0.06,4,2,0,1,0,0,80114,16.54,"c(801263.702389358, 5861496.56113513)",25,1210,8.797934532
902,497142,390101,9992694,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_scab,10/27/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,497363.6937,142154.5346,46.424133,6.104207,NA,550,635,2853,59531,1781,-444,2225,265,1267,1300,-64,193255,19689,13834,1144,55384,43235,43401,50372,1429.8,14.14323,-180,60,19,242,21,0.401147162,Jura,1504.497002,1466,77.06062936,1398,1709,311,46.78587707,46,257.2672338,257,-70.52210702,-71.5,186.9527678,186,39,20190816,16.08.2019,15.2,1.68,2,4,0,2,1,2,390101,13.52,"c(679516.837496526, 5848574.75653512)",25,1444,9.932010651
599,503142,380404,9992695,15,NA,NA,NA,NA,Salata,Temnothorax,Temn_nyla,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,NA,ForetConifere,0,503816.479,142121.0457,46.424789,6.188155,NA,876,796,3107,65680,2324,-236,2560,504,430,1698,215,118127,12263,7997,1333,34942,26270,26552,32327,600.2,5.820264,2,46,3,301,41,0.145395722,Low,627.154911,622,26.27536093,582,706,124,97,97,263.5,263.5,-23.5,-23.5,240,240,38,20190817,17.08.2019,16.2,-0.996,0,4,0,3,3,5,380404,17.196,"c(688871.050537615, 5848692.93575505)",25,608,2.315160275
795,527158,270109,9992696,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,pasture,Autre,0,527381.1451,157929.2842,46.56997,6.492231,NA,1061,716,2835,67170,2480,-46,2526,1718,618,1900,380,100674,9961,6631,1283,27271,20856,26400,23694,472.8,2.720556,-20,15,3,221,21,0.634587628,Low,488.1319764,484,16.51872677,465,537,72,105.5,105.5,266,266,-16.5,-16.5,248.5,248.5,27,20190731,31.07.2019,,,3,3,0,1,0,0,270109,20.6375,"c(722714.100226168, 5872162.81807842)",25,471,3.889177084
